NAHI,20210930,1,1,1,1,6000
NAHJ,20210930,3,3,3,3,29900
NAHK,20210930,14,14,14,14,68600
NAHL,20210930,10,10,10,10,58000
NAHM,20210930,2,2,2,2,24400
NAHN,20210930,26,26,26,26,151000
NAHO,20210930,10,10,10,10,97800
NAHP,20210930,9,9,9,9,43900
NAHU,20210930,45,45,45,45,216200
NAHV,20210930,3,3,3,3,30700
NALA,20210930,11,11,11,11,59800
NALB,20210930,9,9,9,9,39600
NALC,20210930,1,1,1,1,10200
NALD,20210930,0.01,0.01,0.01,0.01,3000
NALE,20210930,1,1,1,1,6500
NALF,20210930,1,1,1,1,2000
NALG,20210930,0.01,0.01,0.01,0.01,1500
NALH,20210930,2,2,2,2,23000
NALI,20210930,1,1,1,1,6000
NALJ,20210930,16,16,16,16,29900
NALK,20210930,17,17,17,17,68600
NALL,20210930,22,22,22,22,58000
NALM,20210930,3,3,3,3,24400
NALN,20210930,42,42,42,42,151000
NALO,20210930,29,29,29,29,97800
NALP,20210930,18,18,18,18,43900
NALU,20210930,62,62,62,62,216200
NALV,20210930,3,3,3,3,30700
NAST,20210930,6109.07,6110.5,6000.19,6001.14,0
NBI,20210930,5105.72,5145.71,5084.24,5085.11,0
NCFD,20210930,36.47,40.62,21.07,21.07,0
NCFI,20210930,43.16,44.78,37.99,37.99,0
NCOF,20210930,47.11,47.72,42.24,42.24,0
NCOH,20210930,46.9,47.92,44.37,44.37,0
NCTH,20210930,51.67,52.98,49.24,49.24,0
NCTW,20210930,37.28,40.02,31,31.1,0
NDFD,20210930,27.45,29.41,14.7,14.7,0
NDFI,20210930,28.43,30.39,18.62,18.62,0
NDOF,20210930,50,50,45.09,47.05,0
NDOH,20210930,55.88,56.86,53.92,53.92,0
NDTH,20210930,59.8,60.78,57.84,57.84,0
NDTW,20210930,18.62,20.58,13.72,14.7,0
NDXT,20210930,8670.11,8718.4,8604.56,8606.64,0
NDXX,20210930,5122.29,5129.13,5066.44,5067.65,0
NDY,20210930,14838.91,14887.45,14684.55,14689.62,0
NKY,20210930,29569.19,29622.27,29311.34,29452.66,0
NQGM,20210930,3999.37,4024.32,3981.36,3991.74,0
NQGS,20210930,6908.47,6929.7,6838.19,6840.26,0
NSHD,20210930,1,2319,1,2134,0
NSHF,20210930,1,1353,-1386,-931,0
NSHR,20210930,2,4,0.4,0.56,0
NSHU,20210930,2,2025,2,1203,0
NVLD,20210930,0.09,2357.49,0.09,1438.62,0
NVLF,20210930,-0.09,262.98,-1340.71,-980.3,0
NVLR,20210930,0.01,4.94,0.01,0.31,0
NVLU,20210930,0.28,1227.88,-2.77,458.31,0
NXTQ,20210930,834.51,838.37,829.37,830,0
NYA,20210930,16344.89,16407.98,16144.29,16144.92,0
NYDA,20210930,-1,-1,-1,-1,59800
NYDB,20210930,-7,-7,-7,-7,39600
NYDC,20210930,0.01,0.01,0.01,0.01,10200
NYDD,20210930,0.01,0.01,0.01,0.01,3000
NYDE,20210930,-3,-3,-3,-3,6500
NYDF,20210930,-2,-2,-2,-2,2000
NYDG,20210930,-1,-1,-1,-1,1500
NYDH,20210930,2,2,2,2,23000
NYDI,20210930,0.01,0.01,0.01,0.01,6000
NYDJ,20210930,-18,-18,-18,-18,29900
NYDK,20210930,-10,-10,-10,-10,68600
NYDL,20210930,-25,-25,-25,-25,58000
NYDM,20210930,-13,-13,-13,-13,24400
NYDN,20210930,-48,-48,-48,-48,151000
NYDO,20210930,-38,-38,-38,-38,97800
NYDP,20210930,-13,-13,-13,-13,43900
NYDU,20210930,-61,-61,-61,-61,216200
NYDV,20210930,-3,-3,-3,-3,30700
NYHA,20210930,18,18,18,18,59800
NYHB,20210930,7,7,7,7,39600
NYHC,20210930,1,1,1,1,10200
NYHD,20210930,0.01,0.01,0.01,0.01,3000
NYHE,20210930,0.01,0.01,0.01,0.01,6500
NYHF,20210930,0.01,0.01,0.01,0.01,2000
NYHG,20210930,0.01,0.01,0.01,0.01,1500
NYHH,20210930,6,6,6,6,23000
NYHI,20210930,1,1,1,1,6000
NYHJ,20210930,3,3,3,3,29900
NYHK,20210930,14,14,14,14,68600
NYHL,20210930,10,10,10,10,58000
NYHM,20210930,2,2,2,2,24400
NYHN,20210930,26,26,26,26,151000
NYHO,20210930,12,12,12,12,97800
NYHP,20210930,9,9,9,9,43900
NYHU,20210930,48,48,48,48,216200
NYHV,20210930,3,3,3,3,30700
NYLA,20210930,19,19,19,19,59800
NYLB,20210930,14,14,14,14,39600
NYLC,20210930,1,1,1,1,10200
NYLD,20210930,0.01,0.01,0.01,0.01,3000
NYLE,20210930,3,3,3,3,6500
NYLF,20210930,2,2,2,2,2000
NYLG,20210930,1,1,1,1,1500
NYLH,20210930,4,4,4,4,23000
NYLI,20210930,1,1,1,1,6000
NYLJ,20210930,21,21,21,21,29900
NYLK,20210930,24,24,24,24,68600
NYLL,20210930,35,35,35,35,58000
NYLM,20210930,15,15,15,15,24400
NYLN,20210930,74,74,74,74,151000
NYLO,20210930,50,50,50,50,97800
NYLP,20210930,22,22,22,22,43900
NYLU,20210930,109,109,109,109,216200
NYLV,20210930,6,6,6,6,30700
NZD,20210930,13166.29,13275.76,13152.7,13275.76,0
OBX,20210930,1026.33,1041.95,1026.22,1034.39,0
OEX,20210930,2003.65,2010.53,1976.76,1977.5,1011865000
OFIN,20210930,11747.95,11755.31,11584.35,11592.28,0
OSX,20210930,56.84,57.19,55.71,56.52,0
PCAM,20210930,0.81,0.81,0.81,0.81,0
PCAP,20210930,0.6,0.6,0.6,0.6,0
PCBA,20210930,1.33,1.33,1.33,1.33,0
PCCS,20210930,0.33,0.33,0.33,0.33,0
PCDI,20210930,0.4,0.4,0.4,0.4,0
PCFB,20210930,0.64,0.64,0.64,0.64,0
PCFR,20210930,0.2,0.2,0.2,0.2,0
PCGO,20210930,1.3,1.3,1.3,1.3,0
PCIN,20210930,0.89,0.89,0.89,0.89,0
PCIW,20210930,1.45,1.45,1.45,1.45,0
PCJP,20210930,0.98,0.98,0.98,0.98,0
PCMD,20210930,0.42,0.42,0.42,0.42,0
PCMS,20210930,0.54,0.54,0.54,0.54,0
PCQQ,20210930,1.29,1.29,1.29,1.29,0
PCSP,20210930,1.1,1.1,1.1,1.1,0
PCSX,20210930,1.71,1.71,1.71,1.71,0
PCTS,20210930,1.49,1.49,1.49,1.49,0
PCVI,20210930,0.91,0.91,0.91,0.91,0
PCVX,20210930,1.07,1.07,1.07,1.07,0
PCWM,20210930,0.47,0.47,0.47,0.47,0
PCXO,20210930,0.59,0.59,0.59,0.59,0
QSHD,20210930,2,2490,2,2371,0
QSHF,20210930,2,1541,-692,-290,0
QSHR,20210930,2,3.07,0.72,0.87,0
QSHU,20210930,4,2611,4,2081,0
QVLD,20210930,8.81,1683.22,4.37,1111.06,0
QVLF,20210930,1.21,2490.69,-3.04,592.57,0
QVLR,20210930,1958.45,1958.45,0.3,1.53,0
QVLU,20210930,1.22,3229.71,1.22,1703.63,0
R1FD,20210930,37.74,44.01,11.86,11.86,0
R1FI,20210930,38.33,39.41,28.72,28.72,0
R1OF,20210930,45.78,47.15,38.23,38.23,0
R1OH,20210930,53.13,54.21,46.17,46.17,0
R1TH,20210930,61.76,62.74,55.98,55.98,0
R1TW,20210930,35.49,37.64,24.11,24.11,0
R2FD,20210930,44.22,48.19,23.94,23.94,0
R2FI,20210930,48.8,50.43,42.7,42.7,0
R2OF,20210930,43.21,44.12,38.38,38.38,0
R2OH,20210930,43.46,44.17,39.65,39.65,0
R2TH,20210930,50.88,52.1,47.63,47.63,0
R2TW,20210930,49.97,51.9,39.65,39.7,0
R3FD,20210930,42.62,47.74,18.97,18.97,0
R3FI,20210930,45.34,46.88,37.65,37.65,0
R3OF,20210930,44.97,46.17,38.88,38.88,0
R3OH,20210930,47.51,48.44,42.28,42.28,0
R3TH,20210930,55.8,57.04,51.06,51.06,0
R3TW,20210930,44.97,47.21,33.88,33.88,0
RTCM,20210930,249.15,249.9,247.19,248.4,11524000
RTRE,20210930,194.04,194.38,192.02,193.27,10638700
RTS,20210930,1768.12,1780.94,1758.65,1777.74,0
S1FD,20210930,36.63,49.5,7.92,7.92,0
S1FI,20210930,37.62,38.61,21.78,21.78,0
S1OF,20210930,47.52,50.49,38.61,39.6,0
S1OH,20210930,60.39,62.37,50.49,50.49,0
S1TH,20210930,70.29,70.29,61.38,61.38,0
S1TR,20210930,299.03,301.32,296.73,296.73,0
S1TW,20210930,36.63,38.61,24.75,24.75,0
S2TR,20210930,894.77,897.38,879.2,881.79,0
S3TR,20210930,1529.38,1536.34,1494.68,1494.74,0
S4FD,20210930,48.5,56.25,13.75,13.75,0
S4FI,20210930,44,46.5,35.5,35.5,0
S4OF,20210930,43.25,45,35.25,35.25,0
S4OH,20210930,44.5,46,38,38.25,0
S4TH,20210930,55.75,58.25,49.5,49.5,0
S4TR,20210930,795.14,799.04,783.03,783.04,0
S4TW,20210930,47,50,30.5,30.5,0
S5FD,20210930,36.83,42.77,8.11,8.11,0
S5FI,20210930,36.23,37.22,23.96,23.96,0
S5OF,20210930,47.32,48.31,37.62,37.62,0
S5OH,20210930,57.82,58.61,48.71,48.71,0
S5TH,20210930,67.52,67.72,60.79,60.79,0
S5TR,20210930,772.72,776.65,755.95,756.49,0
S5TW,20210930,33.86,36.03,21.78,21.78,0
S6CD,20210930,1038.07,1038.07,994.04,994.08,0
S6CS,20210930,2517.62,2531.15,2469.84,2469.96,0
S6EP,20210930,275.98,279.18,269.88,276.3,0
S6FD,20210930,56.4,61.73,24.45,24.45,0
S6FI,20210930,53.74,55.74,42.92,42.92,0
S6FP,20210930,1082.58,1091.12,1071.03,1071.03,0
S6HC,20210930,4432.39,4485.37,4397.87,4397.87,0
S6IP,20210930,1532.14,1543.76,1500.46,1500.46,0
S6MP,20210930,657.91,663.37,646.96,646.96,0
S6OF,20210930,44.25,46.42,37.93,37.93,0
S6OH,20210930,43.42,45.25,38.1,38.1,0
S6TH,20210930,53.74,54.74,48.75,48.75,0
S6TP,20210930,1231.62,1249.48,1221.5,1221.5,0
S6TR,20210930,2213.15,2213.15,2182.89,2184.6,0
S6TW,20210930,59.56,62.39,42.09,42.09,0
S6UP,20210930,836.93,841.22,828.77,828.77,0
S7TR,20210930,1624.74,1633.83,1594.37,1594.52,0
S8TR,20210930,815.9,818.08,804.15,804.15,0
S9TR,20210930,937.93,942.83,927.45,927.45,0
SAAB,20210930,1707.38,1708.15,1695.44,1699.18,0
SAER,20210930,90.13,91.61,89.95,91.01,0
SAIE,20210930,183.62,185.02,182.12,184.38,0
SAIU,20210930,163.66,164.91,162.13,164.29,0
SAJR,20210930,178.37,180.13,177.54,180.01,0
SAJT,20210930,123.51,124.85,123.05,124.76,0
SAPE,20210930,3665.7,3690.43,3659.49,3680.42,0
SAPT,20210930,124.84,125.27,123.1,123.72,0
SAPU,20210930,3071.03,3089.78,3065.3,3085.78,0
SAQA,20210930,6276.7,6309.96,6211.78,6212.61,0
SAQE,20210930,4789.48,4819.74,4745.69,4745.69,0
SAUE,20210930,204.21,207.55,203.79,206.19,0
SBER,20210930,67.12,68.44,67,68.14,0
SBES,20210930,1828.69,1846.41,1817.68,1844.13,0
SBFD,20210930,39.28,53.57,7.14,7.14,0
SBFI,20210930,17.85,21.42,7.14,7.14,0
SBIX,20210930,428.06,428.06,418.78,420.01,172219300
SBNP,20210930,3698.62,3812.61,3642.98,3642.98,0
SBOF,20210930,14.28,14.28,14.28,14.28,0
SBOH,20210930,32.14,32.14,28.57,28.57,0
SBSE,20210930,2611.02,2629.74,2585.26,2618.42,0
SBSU,20210930,2275.91,2284.81,2253.25,2279.69,0
SBTH,20210930,57.14,57.14,35.71,35.71,0
SBTR,20210930,74.4,75.86,74.27,75.54,0
SBTW,20210930,17.85,21.42,10.71,10.71,0
SBUP,20210930,7004.74,7022.77,6895.77,6895.92,0
SCBR,20210930,65.15,66.03,65.14,65.87,0
SCII,20210930,64.4,65.14,64.22,65.05,0
SCIR,20210930,312.74,313.37,302.05,304.54,0
SCIS,20210930,309.54,310.17,298.96,301.43,0
SCIT,20210930,565.9,567.05,546.57,551.08,0
SCPC,20210930,3095.77,3117.49,3072.96,3108.6,0
SCSC,20210930,4363.33,4411.89,4363.33,4403.99,0
SCSE,20210930,4120.11,4148.79,4117.97,4137.84,0
SCUT,20210930,1897.03,1917.23,1838.04,1911.37,0
SCWI,20210930,175.58,179.33,173.7,179.02,0
SCWP,20210930,325.81,327.98,325.56,326.01,0
SDEW,20210930,2142.25,2152.41,2108.88,2108.88,0
SDIP,20210930,135.43,137.05,135.28,136.79,0
SDIS,20210930,143.21,144.93,143.05,144.65,0
SDIT,20210930,168.37,170.39,168.18,170.06,0
SDPI,20210930,2046.38,2055.81,2035.41,2035.43,0
SDTI,20210930,2622.16,2632.05,2605.94,2605.97,0
SDTR,20210930,1662.38,1666.55,1625.16,1625.18,0
SDTS,20210930,1171.42,1188.97,1168.92,1188.97,0
SDTT,20210930,1439.24,1460.81,1436.17,1460.81,0
SEAN,20210930,763.25,770.06,759.83,769.68,0
SEBI,20210930,2455.47,2471.38,2445.24,2464.45,0
SECA,20210930,312.86,316.02,309.71,314.55,0
SECB,20210930,262.16,264.81,259.52,263.58,0
SECC,20210930,474.4,479.14,469.6,476.91,0
SEFD,20210930,68.18,90.9,27.27,40.9,0
SEFI,20210930,95.45,100,90.9,90.9,0
SEIB,20210930,2879.09,2898.27,2863.77,2890.38,0
SEIE,20210930,362.41,363.36,358.23,358.23,0
SEIT,20210930,186.48,186.53,183.1,183.25,0
SEIU,20210930,356.9,358.05,352.55,352.61,0
SEMT,20210930,1827.76,1837.17,1810.72,1832.73,0
SEOF,20210930,72.72,77.27,63.63,68.18,0
SEOH,20210930,77.27,77.27,72.72,77.27,0
SETH,20210930,90.9,90.9,86.36,90.9,0
SETW,20210930,100,100,95.45,95.45,0
SFFD,20210930,55.38,63.07,6.15,6.15,0
SFFI,20210930,61.53,61.53,44.61,44.61,0
SFOF,20210930,69.23,70.76,58.46,58.46,0
SFOH,20210930,80,81.53,67.69,67.69,0
SFTH,20210930,92.3,92.3,84.61,84.61,0
SFTR,20210930,2102.73,2125.2,2082.51,2082.7,0
SFTW,20210930,58.46,60,49.23,49.23,0
SG0A,20210930,352.22,355.89,350.47,353.9,0
SG0B,20210930,73.98,74.75,73.61,74.33,0
SG0C,20210930,809.83,818.31,805.83,813.69,0
SG0D,20210930,42.75,43.34,42.48,43.04,0
SG0E,20210930,467.99,474.48,465.12,471.25,0
SG0F,20210930,434.8,435.57,428.49,429.77,0
SG0G,20210930,288.88,289.39,284.69,285.54,0
SG0H,20210930,3160.66,3167.26,3116.32,3126.15,0
SG0I,20210930,425.72,432.56,416.58,426.89,0
SG1A,20210930,647.47,657.86,633.6,649.24,0
SG1B,20210930,472.87,487.91,469.52,484.02,0
SG1C,20210930,9.78,10.09,9.71,10.01,0
SG1D,20210930,107.17,110.58,106.43,109.7,0
SG1E,20210930,185.02,186.2,179.84,181.63,0
SG1F,20210930,35.39,35.61,34.4,34.74,0
SG1G,20210930,75.63,76.11,73.51,74.24,0
SG1H,20210930,283.34,291.52,280.69,287.55,0
SG1I,20210930,126.99,130.65,125.8,128.88,0
SG1J,20210930,227.24,230.89,222.36,227.86,0
SG2A,20210930,664.59,674.89,651.23,666.46,0
SG2B,20210930,430.57,437.24,421.91,431.78,0
SG2C,20210930,633.77,643.59,621.11,635.56,0
SG2D,20210930,101.68,104.67,101.61,104.16,0
SG2E,20210930,8.88,9.14,8.87,9.1,0
SG2F,20210930,32.22,33.02,32.05,32.85,0
SG2G,20210930,148.94,151.29,148.94,149.4,0
SG2H,20210930,10.57,10.73,10.57,10.6,0
SG2I,20210930,53.78,54.63,53.78,53.95,0
SG2J,20210930,155.67,160.16,154.22,157.98,0
SG3A,20210930,779.24,783.41,755.67,760.37,0
SG3B,20210930,5629.27,5659.39,5459.02,5492.98,0
SG3C,20210930,444.99,452.83,435.5,443.13,0
SG3D,20210930,8.38,8.52,8.2,8.34,0
SG3E,20210930,91.81,93.42,89.85,91.42,0
SG3F,20210930,145.04,150.71,145.04,150.54,0
SG3G,20210930,53.43,55.51,53.43,55.45,0
SG3H,20210930,385.9,401,385.9,400.51,0
SG3I,20210930,410.11,416.85,400.9,411.21,0
SG3J,20210930,649.2,652.67,629.56,633.48,0
SG4A,20210930,322.35,327.65,315.12,323.21,0
SG4B,20210930,413.14,418.71,406.51,415.65,0
SG4C,20210930,94.56,95.83,93.04,95.13,0
SG4D,20210930,171.41,173.71,168.65,172.43,0
SG4E,20210930,109.18,111.32,107.33,110.33,0
SG4F,20210930,430.29,438.73,423.05,434.82,0
SG4G,20210930,183.43,183.43,179.56,180.62,0
SG4H,20210930,88.54,88.54,86.67,87.18,0
SG4I,20210930,113.03,113.03,110.67,111.32,0
SG4J,20210930,113.13,114.99,110.59,113.43,0
SG5A,20210930,334.59,340.74,330.32,339.24,0
SG5B,20210930,492.5,501.55,486.22,499.34,0
SG5C,20210930,1003.08,1027.48,1002.5,1022.93,0
SG5D,20210930,127.23,130.32,127.15,129.75,0
SG5E,20210930,873.09,892.25,870.61,888.31,0
SG5F,20210930,473.77,480.22,467.88,474.05,0
SG5G,20210930,26.88,27.25,26.55,26.9,0
SG5H,20210930,294.38,298.39,290.74,294.56,0
SG5I,20210930,279.9,287.34,277.42,284,0
SG5J,20210930,618.32,629.69,610.44,626.91,0
SG6A,20210930,834.22,856.48,826.84,846.46,0
SG6B,20210930,240.45,241.51,233.68,235.28,0
SG6C,20210930,1737.22,1744.86,1688.59,1699.82,0
SG6D,20210930,218.49,226.17,217.11,224.63,0
SG6E,20210930,17.3,17.91,17.19,17.79,0
SG6F,20210930,25.48,26.37,25.32,26.19,0
SG6G,20210930,321.86,323.2,309.93,315.03,0
SG6H,20210930,184.77,185.54,177.92,180.85,0
SG6I,20210930,334.9,336.31,322.65,327.8,0
SG6J,20210930,211.69,217.32,209.82,214.8,0
SG7A,20210930,12.6,12.71,12.55,12.67,0
SG7B,20210930,95.77,96.67,95.43,96.36,0
SG7C,20210930,499.77,502.77,496.55,500.75,0
SG7D,20210930,216.04,217.29,214.62,216.43,0
SG7E,20210930,2364.38,2378.06,2348.76,2368.55,0
SG7F,20210930,433.61,434.81,427.13,429.09,0
SG7G,20210930,271.57,272.42,267.72,268.95,0
SG7H,20210930,2973.17,2982.54,2931.01,2944.48,0
SG7I,20210930,135.75,136.14,134.65,134.97,0
SG7J,20210930,122.59,125.64,122.59,125.23,0
SG8A,20210930,256.43,275.86,250.58,274.69,0
SG8B,20210930,7.77,8.36,7.6,8.33,0
SG8C,20210930,14.74,15.85,14.4,15.79,0
SG8D,20210930,294.74,299.45,284.83,288.13,0
SG8E,20210930,233.02,236.74,225.18,227.79,0
SG8F,20210930,455.02,462.29,439.73,444.82,0
SG8G,20210930,189.13,189.77,187.77,188.87,0
SG8H,20210930,445.62,447.25,442.52,445.11,0
SG8I,20210930,2069.94,2076.94,2055.01,2067.05,0
SG8J,20210930,1485.75,1490.03,1473.75,1477.23,0
SG9A,20210930,61.13,61.81,60.46,61.5,0
SG9B,20210930,104.76,105.93,103.62,105.41,0
SG9C,20210930,553.96,558.75,547.9,555.33,0
SG9D,20210930,390.37,393.72,386.08,391.29,0
SG9E,20210930,4236.66,4272.97,4190.03,4246.64,0
SG9F,20210930,233.64,235.97,231.13,234.82,0
SG9G,20210930,81.12,81.93,80.25,81.53,0
SG9H,20210930,708.91,715.99,701.31,712.49,0
SG9I,20210930,271.07,275.8,265.59,272.22,0
SG9J,20210930,274.3,277.38,271.33,276.01,0
SGAA,20210930,1934.52,1942.61,1918.19,1926.52,0
SGAB,20210930,1989.97,1999.56,1978.08,1983.37,0
SGAC,20210930,5805.89,5815.07,5731.78,5732.16,0
SGAD,20210930,5973.61,5981.34,5901.31,5901.31,0
SGCC,20210930,320.78,324.14,317.63,322.63,0
SGCR,20210930,166.39,167.09,163.83,164.76,0
SGDO,20210930,160.31,160.63,159.38,159.38,0
SGIA,20210930,186.73,187.99,184.99,184.99,0
SGIB,20210930,1652.86,1669.4,1646.26,1646.86,0
SGID,20210930,1669.26,1687.76,1663.24,1665.74,0
SGIF,20210930,294.28,297.33,291.65,291.65,0
SGIR,20210930,162.07,162.81,159.57,160.47,0
SGJ,20210930,258.19,263.24,253.82,260.91,0
SGK,20210930,413.82,419.55,411.26,416.69,0
SGLN,20210930,421.39,425.79,421.25,423.21,0
SGMA,20210930,265.18,266.39,261.09,262.56,0
SGON,20210930,490.16,491.16,487.34,487.34,0
SGP,20210930,2248.34,2304.66,2247.06,2294.22,0
SGPA,20210930,283.81,285.01,279.45,281.03,0
SGPG,20210930,200.51,203.34,199.61,202.29,0
SGPP,20210930,70.94,71.68,70.24,71.34,0
SGPR,20210930,61.53,62.4,61.25,62.08,0
SGPT,20210930,128.67,130.01,127.4,129.4,0
SGQA,20210930,937.64,954,918.73,941.62,0
SGQB,20210930,272.88,277.54,267.56,274.29,0
SGQC,20210930,256.29,260.67,251.32,257.62,0
SGQD,20210930,1009.95,1027.21,990.35,1015.19,0
SGQE,20210930,209.26,214.02,208.68,213.05,0
SGQF,20210930,1967.97,2012.73,1962.49,2003.57,0
SGQG,20210930,528.37,532.35,524.33,530.36,0
SGQH,20210930,231.87,233.58,230.07,232.71,0
SGQI,20210930,2537.54,2556.26,2517.87,2546.68,0
SGQJ,20210930,237.94,242.09,233.14,238.95,0
SGRC,20210930,151.66,152.19,149.55,150.3,0
SGRE,20210930,111.62,112.01,110.06,110.62,0
SGRG,20210930,34,34.48,33.85,34.3,0
SGRM,20210930,180.69,181.21,178.74,178.8,0
SGRT,20210930,100.81,102.46,100.6,101.79,0
SGSA,20210930,1049.07,1084.22,1047.85,1076.51,0
SGSB,20210930,73.29,75.61,73.07,75.07,0
SGSC,20210930,689.54,711.33,687.46,706.27,0
SGSD,20210930,509.67,514.04,495.88,498.65,0
SGSE,20210930,248.34,250.94,245.91,249.77,0
SGSF,20210930,460.71,464.65,448.32,450.75,0
SGSG,20210930,5045.71,5088.95,4910.11,4936.64,0
SGSH,20210930,207.57,214.52,205.89,214.1,0
SGSJ,20210930,12.52,12.9,12.38,12.88,0
SGSK,20210930,117.81,121.44,116.55,121.2,0
SGSM,20210930,204.44,205.41,203.26,204.52,0
SGSN,20210930,2237.45,2248.11,2224.53,2238.4,0
SGSO,20210930,461.95,472.13,452.99,465.99,0
SGSP,20210930,1237.88,1265.14,1213.86,1248.69,0
SGSQ,20210930,3322.99,3396.18,3259.13,3352.02,0
SGSR,20210930,481.93,496.52,478.03,492.28,0
SGSS,20210930,8.4,8.66,8.36,8.58,0
SGST,20210930,92.09,94.88,91.41,94.07,0
SGSU,20210930,240.23,240.47,234.76,235.03,0
SGSV,20210930,73.05,73.12,71.36,71.47,0
SGSW,20210930,156.11,156.26,152.5,152.73,0
SGSX,20210930,475.88,478.27,473.23,476.19,0
SGT,20210930,2718.13,2746.36,2691.26,2733.48,0
SGTR,20210930,301.27,302.37,296.49,298.15,0
SGV,20210930,303.27,305.43,302.1,302.78,0
SGWT,20210930,198.21,198.89,196.29,197.9,0
SGX,20210930,554.51,560.31,549.07,557.7,0
SGY,20210930,479.47,481.58,465.98,469.15,0
SHTR,20210930,2263.14,2279.75,2225.93,2226.13,0
SIDO,20210930,2134.33,2143.82,2129.04,2133.37,0
SIFD,20210930,26.02,31.5,1.36,1.36,0
SIFI,20210930,31.5,31.5,15.06,15.06,0
SIIP,20210930,99.48,99.65,99.37,99.46,0
SIIS,20210930,105.13,105.31,105.01,105.1,0
SIIT,20210930,123.68,123.89,123.54,123.65,0
SIOF,20210930,38.35,39.72,26.02,26.02,0
SIOH,20210930,52.05,52.05,38.35,38.35,0
SIPR,20210930,1375.47,1382.6,1362.69,1379.26,0
SIRP,20210930,136.61,137.55,136.41,136.68,0
SITH,20210930,60.27,60.27,52.05,52.05,0
SITR,20210930,824.49,830.01,812.98,813,0
SITW,20210930,30.13,31.5,16.43,16.43,0
SIUT,20210930,5.37,5.49,5.31,5.49,0
SJPA,20210930,1890.88,1892.36,1875.22,1882,0
SJPB,20210930,1986.71,1988.26,1963.78,1973.19,0
SJPC,20210930,3480.05,3488.91,3457.78,3465.7,0
SJPD,20210930,1735.07,1736.18,1721.05,1727.32,0
SJRI,20210930,3287.63,3290.33,3232.78,3235.96,0
SJTR,20210930,3004.49,3055.25,3004.49,3008.78,0
SKFD,20210930,17.56,20.27,4.05,4.05,0
SKFI,20210930,28.37,29.72,14.86,14.86,0
SKOF,20210930,50,50,40.54,40.54,0
SKOH,20210930,58.1,59.45,52.7,52.7,0
SKTH,20210930,64.86,64.86,62.16,62.16,0
SKTR,20210930,908.95,914.92,894.45,894.5,0
SKTW,20210930,22.97,22.97,8.1,8.1,0
SLAC,20210930,4905.92,4959.47,4882.52,4902.93,0
SLCN,20210930,392.83,395.03,388.14,388.16,0
SLCT,20210930,556.37,559.48,549.73,549.76,0
SLCU,20210930,501.21,503.98,495.23,495.25,0
SLEE,20210930,148.66,149.84,147.89,149.07,0
SLER,20210930,65.4,65.91,65.05,65.57,0
SLEW,20210930,1678.79,1686.66,1651.78,1651.78,0
SLFD,20210930,42.3,46.15,26.92,26.92,0
SLFI,20210930,38.46,42.3,34.61,34.61,0
SLOF,20210930,34.61,34.61,34.61,34.61,0
SLOH,20210930,42.3,42.3,42.3,42.3,0
SLPE,20210930,1536.59,1549.79,1535.8,1539.22,0
SLPX,20210930,210.61,212.6,209.36,209.8,0
SLRT,20210930,73.13,73.71,72.76,73.33,0
SLTH,20210930,50,53.84,50,50,0
SLTW,20210930,46.15,50,30.76,30.76,0
SLUN,20210930,16130.31,16300.87,15743.26,15747.63,0
SLUT,20210930,18798.21,19298.8,18787.05,18952.13,0
SML,20210930,1356.18,1361.45,1331.69,1331.69,401778100
SMPR,20210930,1487.75,1493.46,1476.75,1489.79,0
SMRW,20210930,10042.55,10060.31,9829.53,9829.75,0
SMTI,20210930,1963.95,1970.03,1947.98,1965.19,0
SMTR,20210930,293.47,294.63,288.75,290.39,0
SNCH,20210930,156.01,158.12,155.77,157.95,0
SNCT,20210930,213,215.87,212.67,215.65,0
SNER,20210930,82.29,82.7,81.92,82.27,0
SNNE,20210930,3776.71,3796.38,3773.14,3773.66,0
SNNT,20210930,4948.4,4973.93,4934.55,4940.35,0
SNRE,20210930,2404.11,2431.66,2402.9,2407.87,0
SNRT,20210930,92.04,92.5,91.62,92.01,0
SNRU,20210930,2769.84,2799.62,2769.84,2772.58,0
SNTE,20210930,226.12,229.43,225.77,229.16,0
SNUI,20210930,161.78,162.59,161.04,161.73,0
SP500,20210930,4370.67,4382.5,4306.24,4307.54,2283948000
SPAA,20210930,78.59,80.05,78.23,79.74,0
SPAB,20210930,107.28,109.43,106.94,109,0
SPAC,20210930,59.29,60.25,58.88,60.02,0
SPAD,20210930,1167.28,1214.6,1167.28,1211.6,0
SPEE,20210930,221.5,223.24,221.18,221.18,0
SPER,20210930,1222.36,1271.91,1222.36,1268.77,0
SPEY,20210930,215.32,216.84,214.79,214.84,0
SPFD,20210930,65.62,65.62,9.37,9.37,0
SPFI,20210930,28.12,28.12,18.75,18.75,0
SPIN,20210930,251.72,257.3,251.72,255.82,0
SPIR,20210930,189.96,194.35,189.96,193.05,0
SPLR,20210930,685.56,701.42,685.56,696.71,0
SPOF,20210930,28.12,28.12,12.5,12.5,0
SPOH,20210930,37.5,40.62,18.75,18.75,0
SPPR,20210930,924.92,932.31,923.95,931.44,0
SPRT,20210930,2211.46,2301.12,2211.46,2295.44,0
SPTH,20210930,43.75,43.75,37.5,37.5,0
SPTW,20210930,40.62,43.75,18.75,18.75,0
SPUS,20210930,203.34,204.98,203.31,204.06,0
